transaction_id,branch_id,product_id,product_name,category,price,quantity,total_amount,date,time
T001909,B001,P006,Tomatoes 1kg,Vegetables,314.17,3,942.51,2024-05-04,14:39:10
T001910,B001,P008,Head & Shoulders Shampoo 400ml,Personal Care,1232.15,4,4928.6,2024-07-21,21:07:48
T001911,B005,P018,Eggs (Brown) 6 pack,Dairy & Eggs,287.58,4,1150.32,2024-05-02,08:24:08
T001912,B003,P023,Samaposha 200g,Breakfast Cereals,271.93,4,1087.72,2024-12-15,18:55:45
T001913,B003,P001,Keeri Samba Rice 5kg,Grains,1523.97,5,7619.85,2024-04-25,12:56:39
T001914,B002,P011,Dilmah Tea Bags 100ct,Beverages,728.55,2,1457.1,2024-09-17,20:15:15
T001915,B004,P024,Canned Fish 425g,Canned Goods,574.61,5,2873.05,2024-07-07,18:36:44
T001916,B001,P012,Nescafe Coffee 200g,Beverages,1533.79,1,1533.79,2024-03-30,10:49:37
T001917,B003,P022,Munchee Biscuits 125g,Snacks,123.92,3,371.76,2024-12-18,13:41:02
T001918,B004,P021,Coca-Cola 1.5L,Soft Drinks,347.19,1,347.19,2024-05-02,15:48:57
T001919,B004,P002,White Bread Loaf,Bakery,254.68,1,254.68,2024-01-16,09:33:19
T001920,B001,P005,Local Apples 1kg,Fruits,613.91,5,3069.55,2024-10-07,14:45:40
T001921,B005,P023,Samaposha 200g,Breakfast Cereals,280.38,3,841.14,2024-10-19,17:30:34
T001922,B004,P006,Tomatoes 1kg,Vegetables,304.74,3,914.22,2025-01-14,16:08:52
T001923,B002,P006,Tomatoes 1kg,Vegetables,310.87,1,310.87,2024-04-14,14:09:05
T001924,B004,P016,Dhal 500g,Pulses,393.01,2,786.02,2024-05-30,09:59:31
T001925,B002,P002,White Bread Loaf,Bakery,257.05,4,1028.2,2024-07-23,10:33:02
T001926,B003,P012,Nescafe Coffee 200g,Beverages,1433.83,3,4301.49,2025-01-28,13:30:55
T001927,B002,P003,Fresh Milk 1L,Dairy,445.48,3,1336.44,2025-02-01,14:00:22
T001928,B001,P004,Chicken Meat 1kg,Meat,1156.03,3,3468.09,2024-11-25,11:39:54
T001929,B003,P013,Prima Pasta 500g,Pasta & Noodles,381.01,1,381.01,2025-02-14,20:31:36
T001930,B002,P017,Red Onions 500g,Vegetables,148.04,1,148.04,2025-04-22,16:57:53
T001931,B001,P022,Munchee Biscuits 125g,Snacks,116.81,3,350.43,2024-09-02,14:50:41
T001932,B005,P007,Sunlight Soap Bar,Personal Care,146.5,5,732.5,2024-05-21,15:10:03
T001933,B004,P024,Canned Fish 425g,Canned Goods,621.57,1,621.57,2025-05-01,14:23:43
T001934,B004,P010,Sugar 1kg,Staples,339.47,5,1697.35,2024-05-12,20:27:50
T001935,B003,P006,Tomatoes 1kg,Vegetables,288.78,3,866.34,2024-12-05,15:20:10
T001936,B001,P018,Eggs (Brown) 6 pack,Dairy & Eggs,286.54,1,286.54,2024-12-19,08:23:31
T001937,B003,P001,Keeri Samba Rice 5kg,Grains,1476.61,4,5906.44,2025-03-15,17:08:39
T001938,B002,P020,Curry Powder 100g,Spices,193.13,3,579.39,2024-02-18,17:47:19
T001939,B004,P013,Prima Pasta 500g,Pasta & Noodles,417.86,3,1253.58,2024-06-17,10:34:22
T001940,B003,P008,Head & Shoulders Shampoo 400ml,Personal Care,1162.3,2,2324.6,2024-10-23,08:41:02
T001941,B002,P021,Coca-Cola 1.5L,Soft Drinks,355.16,3,1065.48,2024-02-23,20:07:22
T001942,B002,P002,White Bread Loaf,Bakery,254.81,3,764.43,2024-07-15,18:28:43
T001943,B003,P018,Eggs (Brown) 6 pack,Dairy & Eggs,307.58,2,615.16,2025-04-30,16:17:04
T001944,B002,P016,Dhal 500g,Pulses,401.58,3,1204.74,2024-06-23,08:09:23
T001945,B005,P005,Local Apples 1kg,Fruits,589.31,2,1178.62,2024-02-03,11:35:26
T001946,B002,P008,Head & Shoulders Shampoo 400ml,Personal Care,1158.32,1,1158.32,2024-11-07,20:14:52
T001947,B004,P024,Canned Fish 425g,Canned Goods,606.25,3,1818.75,2024-12-24,12:57:11
T001948,B005,P022,Munchee Biscuits 125g,Snacks,123.2,1,123.2,2024-05-26,10:08:26
T001949,B005,P004,Chicken Meat 1kg,Meat,1228.62,7,8600.34,2025-03-04,15:49:40
T001950,B004,P009,Coconut Oil 1L,Cooking Oil,833.32,1,833.32,2024-05-19,11:58:09
T001951,B001,P025,Sausages 250g,Processed Meat,734.97,2,1469.94,2025-01-26,13:33:48
T001952,B004,P008,Head & Shoulders Shampoo 400ml,Personal Care,1164.09,3,3492.27,2024-03-02,18:19:08
T001953,B005,P001,Keeri Samba Rice 5kg,Grains,1459.79,3,4379.37,2025-01-16,13:27:47
T001954,B005,P017,Red Onions 500g,Vegetables,148.41,1,148.41,2024-10-15,10:06:17
T001955,B004,P021,Coca-Cola 1.5L,Soft Drinks,334.29,2,668.58,2024-08-08,20:40:48
T001956,B004,P015,Thalapath Fish 1kg,Seafood,1744.06,1,1744.06,2024-07-04,08:52:33
T001957,B003,P022,Munchee Biscuits 125g,Snacks,120.6,5,603.0,2024-10-24,12:42:12
T001958,B004,P017,Red Onions 500g,Vegetables,149.81,2,299.62,2024-02-19,20:41:16
T001959,B005,P006,Tomatoes 1kg,Vegetables,310.39,2,620.78,2025-02-07,18:10:07
T001960,B004,P008,Head & Shoulders Shampoo 400ml,Personal Care,1159.04,3,3477.12,2024-03-10,18:49:03
T001961,B002,P016,Dhal 500g,Pulses,389.19,2,778.38,2025-05-06,20:13:32
T001962,B001,P001,Keeri Samba Rice 5kg,Grains,1450.6,1,1450.6,2024-04-26,13:38:03
T001963,B002,P018,Eggs (Brown) 6 pack,Dairy & Eggs,290.74,1,290.74,2024-08-27,14:22:51
T001964,B004,P013,Prima Pasta 500g,Pasta & Noodles,389.4,9,3504.6,2025-04-11,09:14:56
T001965,B004,P022,Munchee Biscuits 125g,Snacks,120.35,6,722.1,2024-07-30,19:04:40
T001966,B005,P011,Dilmah Tea Bags 100ct,Beverages,710.95,2,1421.9,2024-08-12,18:07:56
T001967,B004,P018,Eggs (Brown) 6 pack,Dairy & Eggs,290.74,2,581.48,2025-05-15,10:16:30
T001968,B004,P001,Keeri Samba Rice 5kg,Grains,1471.51,2,2943.02,2024-09-24,17:35:53
T001969,B001,P014,Anchor Cheese 200g,Dairy,860.39,2,1720.78,2025-02-22,19:45:02
T001970,B002,P022,Munchee Biscuits 125g,Snacks,124.99,2,249.98,2025-01-08,20:56:23
T001971,B002,P009,Coconut Oil 1L,Cooking Oil,799.53,3,2398.59,2025-03-18,11:40:09
T001972,B001,P020,Curry Powder 100g,Spices,197.34,2,394.68,2024-12-16,17:24:19
T001973,B002,P019,Koththu Mix,Ready Meals,502.51,5,2512.55,2024-10-06,18:37:23
T001974,B002,P021,Coca-Cola 1.5L,Soft Drinks,352.33,2,704.66,2024-05-04,13:12:46
T001975,B003,P010,Sugar 1kg,Staples,355.68,4,1422.72,2024-08-25,09:35:53
T001976,B005,P024,Canned Fish 425g,Canned Goods,591.31,2,1182.62,2024-12-11,10:55:00
T001977,B005,P021,Coca-Cola 1.5L,Soft Drinks,362.35,4,1449.4,2024-05-06,18:13:00
T001978,B004,P023,Samaposha 200g,Breakfast Cereals,277.01,1,277.01,2025-01-10,16:54:53
T001979,B003,P020,Curry Powder 100g,Spices,191.48,1,191.48,2024-10-26,17:13:06
T001980,B004,P013,Prima Pasta 500g,Pasta & Noodles,412.34,3,1237.02,2024-10-08,16:44:06
T001981,B005,P025,Sausages 250g,Processed Meat,713.0,5,3565.0,2024-11-12,10:19:53
T001982,B001,P012,Nescafe Coffee 200g,Beverages,1535.0,2,3070.0,2025-02-10,09:29:05
T001983,B004,P012,Nescafe Coffee 200g,Beverages,1455.11,3,4365.33,2024-12-03,13:31:43
T001984,B001,P025,Sausages 250g,Processed Meat,770.03,5,3850.15,2024-01-28,15:18:49
T001985,B003,P006,Tomatoes 1kg,Vegetables,312.11,2,624.22,2025-04-14,20:56:12
T001986,B003,P017,Red Onions 500g,Vegetables,149.81,2,299.62,2024-09-14,12:01:13
T001987,B003,P018,Eggs (Brown) 6 pack,Dairy & Eggs,296.99,2,593.98,2024-04-07,15:45:31
T001988,B002,P001,Keeri Samba Rice 5kg,Grains,1468.91,10,14689.1,2025-02-06,18:57:06
T001989,B004,P013,Prima Pasta 500g,Pasta & Noodles,393.67,1,393.67,2024-06-08,10:46:29
T001990,B002,P002,White Bread Loaf,Bakery,241.83,1,241.83,2024-11-05,15:32:08
T001991,B001,P014,Anchor Cheese 200g,Dairy,899.82,2,1799.64,2025-03-26,12:29:26
T001992,B002,P008,Head & Shoulders Shampoo 400ml,Personal Care,1167.79,2,2335.58,2025-05-01,10:34:21
T001993,B003,P012,Nescafe Coffee 200g,Beverages,1469.51,3,4408.53,2024-08-05,17:22:14
T001994,B005,P011,Dilmah Tea Bags 100ct,Beverages,708.06,2,1416.12,2024-11-01,15:22:50
T001995,B004,P023,Samaposha 200g,Breakfast Cereals,287.34,4,1149.36,2024-08-28,09:38:24
T001996,B004,P023,Samaposha 200g,Breakfast Cereals,267.61,3,802.83,2025-01-18,10:14:19
T001997,B002,P017,Red Onions 500g,Vegetables,147.12,3,441.36,2024-12-16,14:36:55
T001998,B001,P001,Keeri Samba Rice 5kg,Grains,1492.95,1,1492.95,2024-05-04,14:48:47
T001999,B003,P002,White Bread Loaf,Bakery,258.53,3,775.59,2025-03-08,13:56:15
T002000,B001,P017,Red Onions 500g,Vegetables,148.43,3,445.29,2024-12-29,20:22:26
